worldCup_W_2019,2019 Women's International Cup,Coupe internationale féminine 2019,Coppa Internazionale Femminile 2019,Internationaler Frauenpokal 2019,Copa Internacional Femenina 2019,2019 女子インターナショナルカップ,Copa Internacional Feminina de 2019,Международный женский кубок 2019 г.,2019女子国际杯,2019女子國際盃,2019女子國際盃,2019 여자 월드컵,كأس العالم للسيدات 2019,Internationale beker dames 2019,2019 Kadınlar Uluslararası Kupası,Piala Internasional Wanita 2019,ฟุตบอลหญิงนานาชาติ 2019,Cúp bóng đá nữ quốc tế 2019,,,Międzynarodowy Puchar Kobiet 2019,,
worldCup_W_2015,2015 Women's International Cup,Coupe internationale féminine 2015,Coppa Internazionale Femminile 2015,Internationaler Frauenpokal 2015,Copa Internacional Femenina 2015,2015 女子インターナショナルカップ,Copa Internacional Feminina de 2015,Международный женский кубок 2015 г.,2015女子国际杯,2015女子國際盃,2015女子國際盃,2015 여자 월드,كأس العالم للسيدات 2015,Internationale beker dames 2015,2015 Kadınlar Uluslararası Kupası,Piala Internasional Wanita 2015,ฟุตบอลหญิงนานาชาติ 2015,Cúp bóng đá nữ quốc tế 2015,,,Międzynarodowy Puchar Kobiet 2015,,
world_Cup,International Cup,Coupe Internationale,Coppa Internazionale,Internationaler Pokal ,Copa Internacional,国際カップ,Copa Internacional,Международный кубок,国际杯,國際冠軍盃,國際冠軍盃,국제컵,كأس دولية,Internationale Beker,Uluslararası Kupa,Piala Internasional,ถ้วยนานาชาติ,Cúp quốc tế,,,Puchar Międzynarodowy,,
worldCup,International Cup,Coupe Internationale,Coppa Internazionale,Internationaler Pokal ,Copa Internacional,国際カップ,Copa Internacional,Международный кубок,国际杯,國際冠軍盃,國際冠軍盃,국제컵,كأس دولية,Internationale Beker,Uluslararası Kupa,Piala Internasional,ถ้วยนานาชาติ,Cúp quốc tế,,,Puchar Międzynarodowy,,
WorldCup2026,International Cup 2026,Coupe Internationale 2026,Coppa Internazionale 2026,Internationaler Pokal 2026,Copa Internacional 2026,国際カップ2026,Copa Internacional 2026,Международный кубок 2026,2026国际杯,2026國際冠軍盃,2026國際冠軍盃,2026 국제컵,كأس دولية 2026,Internationale Beker 2026,Uluslararası Kupa 2026,Piala Internasional 2026,ถ้วยนานาชาติ 2026,Cúp quốc tế 2026,,,Puchar Międzynarodowy 2026,,
worldCup_2026,International Cup 2026,Coupe Internationale 2026,Coppa Internazionale 2026,Internationaler Pokal 2026,Copa Internacional 2026,国際カップ2026,Copa Internacional 2026,Международный кубок 2026,2026国际杯,2026國際冠軍盃,2026國際冠軍盃,2026 국제컵,كأس دولية 2026,Internationale Beker 2026,Uluslararası Kupa 2026,Piala Internasional 2026,ถ้วยนานาชาติ 2026,Cúp quốc tế 2026,,,Puchar Międzynarodowy 2026,,
worldCup_2022,International Cup 2022,Coupe Internationale 2022,Coppa Internazionale 2022,Internationaler Pokal 2022,Copa Internacional 2022,国際カップ2022,Copa Internacional 2022,Международный кубок 2022,2022国际杯,2022國際冠軍盃,2022國際冠軍盃,2022 국제컵,كأس دولية 2022,Internationale Beker 2022,Uluslararası Kupa 2022,Piala Internasional 2022,ถ้วยนานาชาติ 2022,Cúp quốc tế 2022,,,Puchar Międzynarodowy 2022,,
worldCup_2018,International Cup 2018,Coupe Internationale 2018,Coppa Internazionale 2018,Internationaler Pokal 2018,Copa Internacional 2018,国際カップ2018,Copa Internacional 2018,Международный кубок 2018,2018国际杯,2018國際冠軍盃,2018國際冠軍盃,2018 국제컵,كأس دولية 2018,Internationale Beker 2018,Uluslararası Kupa 2018,Piala Internasional 2018,ถ้วยนานาชาติ 2018,Cúp quốc tế 2018,,,Puchar Międzynarodowy 2018,,
worldCup_2014,International Cup 2014,Coupe Internationale 2014,Coppa Internazionale 2014,Internationaler Pokal 2014,Copa Internacional 2014,国際カップ2014,Copa Internacional 2014,Международный кубок 2014,2014国际杯,2014國際冠軍盃,2014國際冠軍盃,2014 국제컵,كأس دولية 2014,Internationale Beker 2014,Uluslararası Kupa 2014,Piala Internasional 2014,ถ้วยนานาชาติ 2014,Cúp quốc tế 2014,,,Puchar Międzynarodowy 2014,,
worldCup_2010,International Cup 2010,Coupe Internationale 2010,Coppa Internazionale 2010,Internationaler Pokal 2010,Copa Internacional 2010,国際カップ2010,Copa Internacional 2010,Международный кубок 2010,2010国际杯,2010國際冠軍盃,2010國際冠軍盃,2010 국제컵,كأس دولية 2010,Internationale Beker 2010,Uluslararası Kupa 2010,Piala Internasional 2010,ถ้วยนานาชาติ 2010,Cúp quốc tế 2010,,,Puchar Międzynarodowy 2010,,
worldCup_2006,International Cup 2006,Coupe Internationale 2006,Coppa Internazionale 2006,Internationaler Pokal 2006,Copa Internacional 2006,国際カップ2006,Copa Internacional 2006,Международный кубок 2006,2006国际杯,2006國際冠軍盃,2006國際冠軍盃,2006 국제컵,كأس دولية 2006,Internationale Beker 2006,Uluslararası Kupa 2006,Piala Internasional 2006,ถ้วยนานาชาติ 2006,Cúp quốc tế 2006,,,Puchar Międzynarodowy 2006,,
worldCup_2002,International Cup 2002,Coupe Internationale 2002,Coppa Internazionale 2002,Internationaler Pokal 2002,Copa Internacional 2002,国際カップ2002,Copa Internacional 2002,Международный кубок 2002,2002国际杯,2002國際冠軍盃,2002國際冠軍盃,2002 국제컵,كأس دولية 2002,Internationale Beker 2002,Uluslararası Kupa 2002,Piala Internasional 2002,ถ้วยนานาชาติ 2002,Cúp quốc tế 2002,,,Puchar Międzynarodowy 2002,,
worldCup_1998,International Cup 1998,Coupe Internationale 1998,Coppa Internazionale 1998,Internationaler Pokal 1998,Copa Internacional 1998,国際カップ1998,Copa Internacional 1998,Международный кубок 1998,1998国际杯,1998國際冠軍盃,1998國際冠軍盃,1998 국제컵,كأس دولية 1998,Internationale Beker 1998,Uluslararası Kupa 1998,Piala Internasional 1998,ถ้วยนานาชาติ 1998,Cúp quốc tế 1998,,,Puchar Międzynarodowy 1998,,
worldCup_1994,International Cup 1994,Coupe Internationale 1994,Coppa Internazionale 1994,Internationaler Pokal 1994,Copa Internacional 1994,国際カップ1994,Copa Internacional 1994,Международный кубок 1994,1994国际杯,1994國際冠軍盃,1994國際冠軍盃,1994 국제컵,كأس دولية 1994,Internationale Beker 1994,Uluslararası Kupa 1994,Piala Internasional 1994,ถ้วยนานาชาติ 1994,Cúp quốc tế 1994,,,Puchar Międzynarodowy 1994,,
worldCup_1990,International Cup 1990,Coupe Internationale 1990,Coppa Internazionale 1990,Internationaler Pokal 1990,Copa Internacional 1990,国際カップ1990,Copa Internacional 1990,Международный кубок 1990,1990国际杯,1990國際冠軍盃,1990國際冠軍盃,1990 국제컵,كأس دولية 1990,Internationale Beker 1990,Uluslararası Kupa 1990,Piala Internasional 1990,ถ้วยนานาชาติ 1990,Cúp quốc tế 1990,,,Puchar Międzynarodowy 1990,,
worldCup_1986,International Cup 1986,Coupe Internationale 1986,Coppa Internazionale 1986,Internationale Meisterschaft 1986,Copa Internacional 1986,国際カップ1986,Copa Internacional 1986,Международный кубок 1986,1986国际杯,1986國際冠軍盃,1986國際冠軍盃,1986 국제컵,كأس دولية 1986,Internationale Beker 1986,Uluslararası Kupa 1986,Piala Internasional 1986,ถ้วยนานาชาติ 1986,Cúp quốc tế 1986,,,Puchar Międzynarodowy 1986,,
worldCup_1970,International Cup 1970,Coupe Internationale 1970,Coppa Internazionale 1970,Internationaler Cup 1970,Copa Internacional 1970,国際カップ1970,Copa Internacional 1970,Международный Кубок 1970,1970年国际杯,1970年國際盃,1970年國際盃,1970 국제컵,كأس دولية 1970,Internationale Beker 1970,Uluslararası Kupa 1970,Piala Internasional 1970,ถ้วยนานาชาติ 1970,Cúp Quốc tế 1970,,,Puchar Międzynarodowy 1970,,
worldCup_1966,International Cup 1966,Coupe Internationale 1966,Coppa Internazionale 1966,Internationaler Pokal 1966,Copa Internacional 1966,国際カップ1966,Copa Internacional 1966,Международный Кубок 1966,1966 国际杯,1966 國際盃,1966 國際盃,1966 국제컵,كأس دولية 1966,Internationale Beker 1966,Uluslararası Kupa 1966,Piala Internasional 1966,ถ้วยนานาชาติ 1966,Cúp Quốc tế 1966,,,Puchar Międzynarodowy 1966,,
worldCup_1962,International Cup 1962,Coupe Internationale 1962,Coppa Internazionale 1962,Internationaler Cup 1962,Copa Internacional 1962,国際カップ1962,Copa Internacional 1962,Международный Кубок 1962,1962年国际杯,1962年國際盃,1962年國際盃,1962 국제컵,كأس دولية 1962,Internationale Beker 1962,Uluslararası Kupa 1962,Piala Internasional 1962,ถ้วยนานาชาติ 1962,Cúp Quốc tế 1962,,,Puchar Międzynarodowy 1962,,
worldCup_1958,International Cup 1958,Coupe Internationale 1958,Coppa Internazionale 1958,Internationaler Cup 1958,Copa Internacional 1958,国際カップ1958,Copa Internacional 1958,Международный Кубок 1958,1958年国际杯,1958年國際盃,1958年國際盃,1958 국제컵,كأس دولية 1958,Internationale Beker 1958,Uluslararası Kupa 1958,Piala Internasional 1958,ถ้วยนานาชาติ 1958,Cúp Quốc tế 1958,,,Puchar Międzynarodowy 1958,,
tips,Tips,Astuces,Consigli,Tipps,Consejos,ヒント,Dicas,Советы,提示,提示,提示,팁,نصائح,Tips,İpuçları,Kiat  ,เคล็ดลับ,Mẹo,,,Porady,,
round,Round {0},Round {0},Giornata {0},Runde {0},Ronda {0},{0}ラウンド,Rodada {0},{0} тур,第{0}回合,第{0}回合,第{0}回合,{0}라운드,الجولة {0},Ronde {0},Tur {0},Babak {0}  ,รอบ{0},Vòng {0},,,Runda {0},,
friendly,Friendly,Match amical,Amichevole,Freundschaftsspiel,Amistoso,フレンドリーマッチ,Amistoso,Товарищеский матч,友谊赛,友誼賽,友誼賽,친선 경기,مباراة ودية,Vriendelijk,Dostluk,Pertandingan Persahabatan  ,กระชับมิตร,Giao hữu,,,Towarzyski,,
change_team,Change Team,Changer d'équipe,Cambia Squadra,Team Verwechseln,Cambiar Equipo,チーム変更,Alterar Equipe,Смена команды,更换球队,更換球隊,更換球隊,팀 변경,تغيير الفريق,Team wijzigen,Takım Değiştir,Ganti Tim  ,เปลี่ยนทีม,Đổi đội,,,Zmień drużynę,,
change_oppnent,Change Opponent,Changer d'adversaire,Cambia Avversario,Gegner Verwechseln,Cambiar Oponente,相手チーム変更,Alterar Oponente,Смена оппонента,更换对手,更換對手,更換對手,상대팀 변경,تغيير الخصم,Tegenstander wijzigen,Rakibi Değiştir,Ganti Lawan  ,เปลี่ยนคู่แข่ง,Đổi đối thủ,,,Zmień przeciwnika,,
new_cup,New Cup,Nouvelle coupe,Nuova Coppa,Neuer Pokal,Nueva Copa,新カップ,Nova Copa,Новый чемпионат,新杯赛,新盃賽,新盃賽,새 컵,كأس جديد,Nieuwe Beker,Yeni Kupa,Piala Baru  ,ชิงถ้วยใหม่,Cúp mới,,,Nowy Puchar,,
again,Again,Recommencer,Rigioca,Noch einmal,Volver a jugar,リプレイ,Novamente,Еще раз,重赛,重賽,重賽,다시,إعادة,Herstarten,Yeniden,Main Lagi  ,อีกครั้ง,Lại,,,Jeszcze raz,,
team,Optional Teams,Équipes optionnelles,Squadre Opzionali,Optionale Teams,Equipos Opcionales,オプションチーム,Equipes Opcionais,Команды на выбор,球队,可選球隊,可選球隊,옵션 팀,فرق إختيارية,Mogelijke teams,Opsiyonel Takımlar,Tim Tambahan  ,ทีมสำรอง,Các đội tùy chọn,,,Drużyny opcjonalne,,
number_of_teams,Number Of Teams,Nombre d'équipes,Numero di squadre,Anzahl der Teams,Número de equipos,チーム数,Número de Equipes,Число команд,球队数,球隊總數,球隊總數,팀 숫자,عدد الفرق,Aantal teams,Takım Sayısı,Jumlah Tim  ,จำนวนทีม,Số đội,,,Liczba drużyn,,
League_information,League Information,Informations sur le championnat,Info Campionato,Liga-Information,Información de la liga,リーグ情報,Informações da Liga,Информация о чемпионате,联赛信息,聯賽資訊,聯賽資訊,리그 정보,معلومات الدوري,Competitie informatie,Lig Bilgileri,Info Liga  ,ข้อมูลลีก,Thông tin giải đấu,,,Informacje o lidze,,
round_num,Round,Round,Giornata,Runde,Ronda,ラウンド,Rodada,Тур,轮次,回合,回合,라운드,الجولة,Ronde,Tur,Babak  ,รอบ,Vòng,,,Runda,,
choose_cup,Choose Cup,Choisis la coupe,Scegli Coppa,Pokal Wählen,Elige una Copa,カップ選択,Escolher Copa,Выбор чемпионата,选择杯赛,選擇盃賽,選擇盃賽,컵 선택,إختر الكأس,Kies Beker,Kupa Seç,Pilih Piala  ,เลือกการแข่งขันถ้วย,Chọn Cúp,,,Wybierz Puchar,,
Groups_rules,Groups,Poules,Gironi,Gruppen,Grupos,グループ,Grupos,Группы,小组赛,小組,小組,그룹,المجموعات,Groepen,Grup,Grup  ,กลุ่ม,Các bảng,,,Grupy,,
include,Include,Inclure,Includi,Einschließen,Incluir,採用,Incluir,Включить,包含,包括,包括,포함,إدماج,Met,Kapsa,Sertakan  ,เลือก,Bao gồm,,,Uwzględnione,,
exclude,Exclude,Exclure,Escludi,Ausschließen,Excluir,除外,Excluir,Исключить,不包含,排除,排除,제외,إستبعاد,Zonder,Dışla,Jangan Sertakan  ,ไม่รวม,Loại trừ,,,Wykluczone,,
awayGoals,Away Goals,Buts à l'extérieur,Gol in trasferta,Auswärtstore,Goles de visitante,アウェーゴール,Gols Fora de Casa,Голы в гостях,客场进球,客場進球,客場進球,어웨이 골,أهداف بعيدة,Uit doelpunten,Deplasman Golleri,Gol Tandang  ,ประตูทีมเยือน,Số bàn thắng trên sân khách,,,Gole na wyjeździe,,
count,Count,Comptent,Conta,Anzahl,Contar,カウント,Conta,Счет,计算,計分,計分,카운트,يحتسب,Tellen,Sayı,Dihitung  ,นับ,Tính,,,Liczone,,
noCount,No Count,Ne comptent pas,Non contare,Keine Anzahl,No contar,カウントされない,Não conta,Без счета,不计算,不計分,不計分,노 카운트,لا يحتسب,Niet tellen,Sayım Yok,Tidak Dihitung  ,ไม่นับ,Không tính,,,Nie liczone,,
AmericanGold_Cup,Gold Cup,Coupe d'or,Gold Cup,Gold-Pokal,Copa Oro,ゴールドカップ,TAÇA DE OURO,Золотой Кубок,中北美金杯,中北美金杯,中北美金杯,골드 컵,الكأس الذهبية,Gouden beker,Altın kupası,Piala Emas,ถ้วยโกลด์,Cúp Vàng,,,złoty puchar,,
AmericanGoldCup,Gold Cup,Coupe d'or,Gold Cup,Gold-Pokal,Copa Oro,ゴールドカップ,TAÇA DE OURO,Золотой Кубок,中北美金杯,中北美金杯,中北美金杯,골드 컵,الكأس الذهبية,Gouden beker,Altın kupası,Piala Emas,ถ้วยโกลด์,Cúp Vàng,,,złoty puchar,,
AmericanGoldCup_2023,Gold Cup 2023,Coupe d'or 2023,Gold Cup 2023,Gold-Pokal 2023,Copa Oro 2023,ゴールドカップ2023,TAÇA DE OURO 2023,Золотой Кубок 2023,2023中北美金杯,2023中北美金杯,2023中北美金杯,2023 골드 컵,الكأس الذهبية 2023,Gouden beker 2023,2023 Altın kupası,Piala Emas 2023,ถ้วยโกลด์2023,Cúp Vàng 2023,,,złoty puchar 2023,,
AmericanGoldCup_2021,Gold Cup 2021,Coupe d'or 2021,Gold Cup 2021,Gold-Pokal 2021,Copa Oro 2021,ゴールドカップ2021,TAÇA DE OURO 2021,Золотой Кубок 2021,2021中北美金杯,2021中北美金杯,2021中北美金杯,2021 골드 컵,الكأس الذهبية 2021,Gouden beker 2021,2021 Altın kupası,Piala Emas 2021,ถ้วยโกลด์2021,Cúp Vàng 2021,,,złoty puchar 2021,,
AmericanGoldCup_2019,Gold Cup 2019,Coupe d'or 2019,Gold Cup 2019,Gold-Pokal 2019,Copa Oro 2019,ゴールドカップ2019,TAÇA DE OURO 2019,Золотой Кубок 2019,2019中北美金杯,2019中北美金杯,2019中北美金杯,2019 골드 컵,الكأس الذهبية 2019,Gouden beker 2019,2019 Altın kupası,Piala Emas 2019,ถ้วยโกลด์2019,Cúp Vàng 2019,,,złoty puchar 2019,,
AmericanGoldCup_2017,Gold Cup 2017,Coupe d'or 2017,Gold Cup 2017,Gold-Pokal 2017,Copa Oro 2017,ゴールドカップ2017,TAÇA DE OURO 2017,Золотой Кубок 2017,2017中北美金杯,2017中北美金杯,2017中北美金杯,2017 골드 컵,الكأس الذهبية 2017,Gouden beker 2017,2017 Altın kupası,Piala Emas 2017,ถ้วยโกลด์2017,Cúp Vàng 2017,,,złoty puchar 2017,,
AmericanGoldCup_2015,Gold Cup 2015,Coupe d'or 2015,Gold Cup 2015,Gold-Pokal 2015,Copa Oro 2015,ゴールドカップ2015,TAÇA DE OURO 2015,Золотой Кубок 2015,2015中北美金杯,2015中北美金杯,2015中北美金杯,2015 골드 컵,الكأس الذهبية 2015,Gouden beker 2015,2015 Altın kupası,Piala Emas 2015,ถ้วยโกลด์2015,Cúp Vàng 2015,,,złoty puchar 2015,,
AmericanGoldCup_2013,Gold Cup 2013,Coupe d'or 2013,Gold Cup 2013,Gold-Pokal 2013,Copa Oro 2013,ゴールドカップ2013,TAÇA DE OURO 2013,Золотой Кубок 2013,2013中北美金杯,2013中北美金杯,2013中北美金杯,2013 골드 컵,الكأس الذهبية 2013,Gouden beker 2013,2013 Altın kupası,Piala Emas 2013,ถ้วยโกลด์2013,Cúp Vàng 2013,,,złoty puchar 2013,,
African_Cup,African National Cup,Coupe Nationale d'Afrique,Coppa d'Africa,Afrika-Nationalpokal ,Copa Africana de Naciones,アフリカナショナルカップ,Taça Nacional Africana,Африканский национальный кубок,非洲国家杯,非洲國家杯,非洲國家杯,아프리카 네이션스컵,كأس افريقيا,Afrikaanse Nationale Beker,Afrika Ulusal Kupası,Piala Nasional Afrika,ถ้วยแชมป์แห่งชาติแอฟริกา,Cúp Quốc gia Châu Phi,,,Afrykański Puchar Narodowy,,
AfricanCup,African National Cup,Coupe Nationale d'Afrique,Coppa d'Africa,Afrika-Nationalpokal ,Copa Africana de Naciones,アフリカナショナルカップ,Taça Nacional Africana,Африканский национальный кубок,非洲国家杯,非洲國家杯,非洲國家杯,아프리카 네이션스컵,كأس افريقيا,Afrikaanse Nationale Beker,Afrika Ulusal Kupası,Piala Nasional Afrika,ถ้วยแชมป์แห่งชาติแอฟริกา,Cúp Quốc gia Châu Phi,,,Afrykański Puchar Narodowy,,
AfricanCup_2023,African National Cup 2023,Coupe Nationale d'Afrique 2023,Coppa d'Africa 2023,Afrika-Nationalpokal 2023,Copa Africana de Naciones 2023,アフリカナショナルカップ2023,Taça Nacional Africana 2023,Африканский национальный кубок 2023,2023非洲国家杯,2023非洲國家杯,2023非洲國家杯,2023 아프리카 네이션스컵,كأس افريقيا 2023,Afrikaanse Nationale Beker 2023,2023 Afrika Ulusal Kupası,Piala Nasional Afrika 2023,ถ้วยแชมป์แห่งชาติแอฟริกา2023,Cúp Quốc gia Châu Phi 2023,,,Afrykański Puchar Narodowy 2023,,
